Invoice ID,Branch City,Customer type,Gender,Product line,Unit price,Quantity,Total,Date,Time,Payment,cogs,gross income,Rating
182-88-2763,Mandalay,Member,Male,Food and beverages,79.91,3,251.7165,3/20/2019,19:28,Credit card,239.73,11.9865,5
188-55-0967,Mandalay,Member,Male,Health and beauty,66.47,10,697.935,1/15/2019,15:01,Credit card,664.7,33.235,5
610-46-4100,Yangon,Normal,Male,Health and beauty,28.95,7,212.7825,3/3/2019,20:31,Credit card,202.65,10.1325,6
318-81-2368,Naypyitaw,Normal,Female,Electronic accessories,46.2,1,48.51,3/19/2019,12:16,Cash,46.2,2.31,6.3
364-33-8584,Mandalay,Member,Female,Food and beverages,17.63,5,92.5575,3/8/2019,15:27,Cash,88.15,4.4075,8.5
665-63-9737,Mandalay,Normal,Male,Fashion accessories,52.42,3,165.123,2/27/2019,17:36,Ewallet,157.26,7.863,7.5
695-09-5146,Mandalay,Member,Female,Food and beverages,98.79,3,311.1885,2/23/2019,20:00,Ewallet,296.37,14.8185,6.4
155-45-3814,Naypyitaw,Member,Female,Electronic accessories,88.55,8,743.82,3/19/2019,15:29,Ewallet,708.4,35.42,4.7
794-32-2436,Mandalay,Member,Male,Electronic accessories,55.67,2,116.907,3/27/2019,15:08,Ewallet,111.34,5.567,6
131-15-8856,Naypyitaw,Member,Female,Food and beverages,72.52,8,609.168,3/30/2019,19:26,Credit card,580.16,29.008,4
273-84-2164,Naypyitaw,Member,Male,Electronic accessories,12.05,5,63.2625,2/16/2019,15:53,Ewallet,60.25,3.0125,5.5
706-36-6154,Yangon,Member,Male,Home and lifestyle,19.36,9,182.952,1/18/2019,18:43,Ewallet,174.24,8.712,8.7
778-89-7974,Naypyitaw,Normal,Male,Health and beauty,70.21,6,442.323,3/30/2019,14:58,Cash,421.26,21.063,7.4
574-31-8277,Mandalay,Member,Male,Fashion accessories,33.63,1,35.3115,3/20/2019,19:55,Cash,33.63,1.6815,5.6
859-71-0933,Naypyitaw,Member,Female,Sports and travel,15.49,2,32.529,1/16/2019,15:10,Cash,30.98,1.549,6.3
740-11-5257,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,259.77,2/24/2019,16:44,Cash,247.4,12.37,7.1
369-82-2676,Mandalay,Normal,Male,Electronic accessories,75.66,5,397.215,1/15/2019,18:22,Ewallet,378.3,18.915,7.8
563-47-4072,Mandalay,Normal,Female,Health and beauty,55.81,6,351.603,1/22/2019,11:52,Cash,334.86,16.743,9.9
742-04-5161,Yangon,Member,Male,Home and lifestyle,72.78,10,764.19,2/3/2019,17:24,Cash,727.8,36.39,7.3
149-15-7606,Mandalay,Member,Male,Sports and travel,37.32,9,352.674,3/6/2019,15:31,Ewallet,335.88,16.794,5.1
133-77-3154,Mandalay,Member,Male,Fashion accessories,60.18,4,252.756,2/16/2019,18:04,Credit card,240.72,12.036,9.4
169-52-4504,Yangon,Normal,Female,Electronic accessories,15.69,3,49.4235,3/14/2019,14:13,Credit card,47.07,2.3535,5.8
250-81-7186,Naypyitaw,Normal,Female,Electronic accessories,99.69,1,104.6745,2/27/2019,10:23,Credit card,99.69,4.9845,8
562-12-5430,Yangon,Member,Female,Fashion accessories,88.15,3,277.6725,1/18/2019,10:11,Ewallet,264.45,13.2225,7.9
816-72-8853,Yangon,Member,Female,Sports and travel,27.93,5,146.6325,1/29/2019,15:48,Cash,139.65,6.9825,5.9
491-38-3499,Yangon,Member,Male,Fashion accessories,55.45,1,58.2225,2/26/2019,17:46,Credit card,55.45,2.7725,4.9
322-02-2271,Mandalay,Normal,Female,Sports and travel,42.97,3,135.3555,2/3/2019,11:46,Cash,128.91,6.4455,9.3
842-29-4695,Naypyitaw,Member,Male,Sports and travel,17.14,7,125.979,1/16/2019,12:07,Credit card,119.98,5.999,7.9
725-67-2480,Mandalay,Member,Female,Fashion accessories,58.75,6,370.125,3/24/2019,18:14,Credit card,352.5,17.625,5.9
641-51-2661,Naypyitaw,Member,Female,Food and beverages,87.1,10,914.55,2/12/2019,14:45,Credit card,871,43.55,9.9
714-02-3114,Naypyitaw,Normal,Female,Sports and travel,98.8,2,207.48,2/21/2019,11:39,Cash,197.6,9.88,7.7
518-17-2983,Yangon,Normal,Female,Fashion accessories,48.63,4,204.246,2/4/2019,15:44,Ewallet,194.52,9.726,7.6
779-42-2410,Mandalay,Member,Male,Food and beverages,57.74,3,181.881,2/20/2019,13:06,Ewallet,173.22,8.661,7.7
190-14-3147,Mandalay,Normal,Female,Health and beauty,17.97,4,75.474,2/23/2019,20:43,Ewallet,71.88,3.594,6.4
408-66-6712,Naypyitaw,Member,Female,Health and beauty,47.71,6,300.573,2/16/2019,14:19,Ewallet,286.26,14.313,4.4
679-22-6530,Mandalay,Normal,Female,Sports and travel,40.62,2,85.302,1/17/2019,10:01,Credit card,81.24,4.062,4.1
588-47-8641,Yangon,Member,Male,Fashion accessories,56.04,10,588.42,1/14/2019,19:30,Ewallet,560.4,28.02,4.4
642-61-4706,Mandalay,Member,Male,Food and beverages,93.4,2,196.14,3/30/2019,16:34,Cash,186.8,9.34,5.5
576-31-4774,Mandalay,Normal,Female,Health and beauty,73.41,3,231.2415,3/2/2019,13:10,Ewallet,220.23,11.0115,4
556-41-6224,Naypyitaw,Normal,Male,Health and beauty,33.64,8,282.576,2/15/2019,17:10,Credit card,269.12,13.456,9.3
811-03-8790,Yangon,Normal,Female,Electronic accessories,45.48,10,477.54,3/1/2019,10:22,Credit card,454.8,22.74,4.8
242-11-3142,Mandalay,Member,Male,Fashion accessories,83.77,2,175.917,2/24/2019,19:57,Cash,167.54,8.377,4.6
752-23-3760,Mandalay,Member,Female,Sports and travel,64.08,7,470.988,2/19/2019,19:29,Credit card,448.56,22.428,7.3
274-05-5470,Yangon,Member,Female,Food and beverages,73.47,4,308.574,2/23/2019,18:30,Cash,293.88,14.694,6
648-94-3045,Naypyitaw,Normal,Male,Health and beauty,58.95,10,618.975,2/7/2019,14:27,Ewallet,589.5,29.475,8.1
130-67-4723,Yangon,Member,Male,Food and beverages,48.5,6,305.55,1/11/2019,13:57,Ewallet,291,14.55,9.4
528-87-5606,Mandalay,Member,Female,Electronic accessories,39.48,1,41.454,2/12/2019,19:43,Cash,39.48,1.974,6.5
320-85-2052,Mandalay,Normal,Female,Sports and travel,34.81,1,36.5505,1/14/2019,10:11,Credit card,34.81,1.7405,7
370-96-0655,Naypyitaw,Normal,Female,Fashion accessories,49.32,6,310.716,1/9/2019,13:46,Ewallet,295.92,14.796,7.1
105-10-6182,Yangon,Member,Male,Fashion accessories,21.48,2,45.108,2/27/2019,12:22,Ewallet,42.96,2.148,6.6
510-79-0415,Mandalay,Member,Female,Sports and travel,23.08,6,145.404,1/24/2019,19:20,Ewallet,138.48,6.924,4.9
241-96-5076,Mandalay,Member,Female,Home and lifestyle,49.1,2,103.11,1/8/2019,12:58,Credit card,98.2,4.91,6.4
767-97-4650,Mandalay,Member,Female,Sports and travel,64.83,2,136.143,1/8/2019,11:59,Credit card,129.66,6.483,8
648-83-1321,Yangon,Member,Male,Home and lifestyle,63.56,10,667.38,1/16/2019,17:59,Cash,635.6,31.78,4.3
173-57-2300,Naypyitaw,Member,Male,Sports and travel,72.88,2,153.048,3/13/2019,12:51,Cash,145.76,7.288,6.1
305-03-2383,Yangon,Normal,Female,Food and beverages,67.1,3,211.365,2/15/2019,10:36,Cash,201.3,10.065,7.5
394-55-6384,Naypyitaw,Member,Female,Sports and travel,70.19,9,663.2955,1/25/2019,13:38,Cash,631.71,31.5855,6.7
266-20-6657,Naypyitaw,Member,Male,Food and beverages,55.04,7,404.544,3/12/2019,19:39,Ewallet,385.28,19.264,5.2
689-05-1884,Yangon,Member,Male,Health and beauty,48.63,10,510.615,3/4/2019,12:44,Cash,486.3,24.315,8.8
196-01-2849,Naypyitaw,Member,Female,Fashion accessories,73.38,7,539.343,2/10/2019,13:56,Cash,513.66,25.683,9.5
372-62-5264,Naypyitaw,Normal,Female,Food and beverages,52.6,9,497.07,1/16/2019,14:42,Cash,473.4,23.67,7.6
800-09-8606,Yangon,Member,Female,Home and lifestyle,87.37,5,458.6925,1/29/2019,19:45,Cash,436.85,21.8425,6.6
182-52-7000,Yangon,Member,Female,Sports and travel,27.04,4,113.568,1/1/2019,20:26,Ewallet,108.16,5.408,6.9
826-58-8051,Mandalay,Normal,Male,Home and lifestyle,62.19,4,261.198,1/6/2019,19:46,Ewallet,248.76,12.438,4.3
868-06-0466,Yangon,Member,Male,Electronic accessories,69.58,9,657.531,2/19/2019,19:38,Credit card,626.22,31.311,7.8
751-41-9720,Naypyitaw,Normal,Male,Home and lifestyle,97.5,10,1023.75,1/12/2019,16:18,Ewallet,975,48.75,8
626-43-7888,Naypyitaw,Normal,Female,Fashion accessories,60.41,8,507.444,2/7/2019,12:23,Ewallet,483.28,24.164,9.6
176-64-7711,Mandalay,Normal,Male,Food and beverages,32.32,3,101.808,3/27/2019,19:11,Credit card,96.96,4.848,4.3
191-29-0321,Mandalay,Member,Female,Fashion accessories,19.77,10,207.585,2/27/2019,18:57,Credit card,197.7,9.885,5
729-06-2010,Mandalay,Member,Male,Health and beauty,80.47,9,760.4415,1/6/2019,11:18,Cash,724.23,36.2115,9.2
640-48-5028,Mandalay,Member,Female,Home and lifestyle,88.39,9,835.2855,3/2/2019,12:40,Cash,795.51,39.7755,6.3
186-79-9562,Mandalay,Normal,Male,Health and beauty,71.77,7,527.5095,3/29/2019,14:06,Cash,502.39,25.1195,8.9
834-45-5519,Mandalay,Normal,Female,Electronic accessories,43,4,180.6,1/31/2019,20:48,Ewallet,172,8.6,7.6
162-65-8559,Naypyitaw,Member,Male,Food and beverages,68.98,1,72.429,1/21/2019,20:13,Cash,68.98,3.449,4.8
760-27-5490,Naypyitaw,Normal,Male,Fashion accessories,15.62,8,131.208,1/20/2019,20:37,Ewallet,124.96,6.248,9.1
445-30-9252,Yangon,Normal,Male,Sports and travel,25.7,3,80.955,1/17/2019,17:59,Ewallet,77.1,3.855,6.1
786-94-2700,Yangon,Member,Male,Food and beverages,80.62,6,507.906,2/28/2019,20:18,Cash,483.72,24.186,9.1
728-88-7867,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,317.226,3/19/2019,15:52,Ewallet,302.12,15.106,8.3
183-21-3799,Naypyitaw,Normal,Female,Electronic accessories,77.63,9,733.6035,2/19/2019,15:14,Ewallet,698.67,34.9335,7.2
268-20-3585,Naypyitaw,Normal,Female,Health and beauty,13.85,9,130.8825,2/4/2019,12:50,Ewallet,124.65,6.2325,6
735-32-9839,Naypyitaw,Member,Male,Fashion accessories,98.7,8,829.08,1/31/2019,10:36,Ewallet,789.6,39.48,8.5
258-92-7466,Yangon,Normal,Female,Health and beauty,35.68,5,187.32,2/6/2019,18:33,Credit card,178.4,8.92,6.6
857-16-3520,Yangon,Member,Female,Fashion accessories,71.46,7,525.231,3/28/2019,16:06,Ewallet,500.22,25.011,4.5
482-17-1179,Yangon,Member,Male,Electronic accessories,11.94,3,37.611,1/19/2019,12:47,Credit card,35.82,1.791,8.1
788-21-5741,Yangon,Normal,Male,Fashion accessories,45.38,3,142.947,2/17/2019,13:34,Credit card,136.14,6.807,7.2
821-14-9046,Mandalay,Member,Female,Fashion accessories,17.48,6,110.124,1/18/2019,15:04,Credit card,104.88,5.244,6.1
418-05-0656,Mandalay,Normal,Female,Fashion accessories,25.56,7,187.866,2/2/2019,20:42,Cash,178.92,8.946,7.1
678-79-0726,Naypyitaw,Member,Female,Sports and travel,90.63,9,856.4535,1/18/2019,15:28,Cash,815.67,40.7835,5.1
776-68-1096,Mandalay,Normal,Male,Home and lifestyle,44.12,3,138.978,3/18/2019,13:45,Credit card,132.36,6.618,7.9
592-46-1692,Naypyitaw,Member,Female,Food and beverages,36.77,7,270.2595,1/11/2019,20:10,Cash,257.39,12.8695,7.4
434-35-9162,Mandalay,Member,Male,Food and beverages,23.34,4,98.028,2/4/2019,18:53,Ewallet,93.36,4.668,7.4
149-14-0304,Naypyitaw,Member,Female,Health and beauty,28.5,8,239.4,2/6/2019,14:24,Cash,228,11.4,6.6
442-44-6497,Naypyitaw,Member,Male,Home and lifestyle,55.57,3,175.0455,1/8/2019,11:42,Credit card,166.71,8.3355,5.9
174-64-0215,Mandalay,Normal,Male,Sports and travel,69.74,10,732.27,3/5/2019,17:49,Credit card,697.4,34.87,8.9
210-74-9613,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,408.492,3/16/2019,15:33,Ewallet,389.04,19.452,6.8
299-29-0180,Mandalay,Member,Female,Home and lifestyle,52.18,7,383.523,3/9/2019,10:54,Cash,365.26,18.263,9.3
247-11-2470,Yangon,Member,Female,Fashion accessories,22.32,4,93.744,3/1/2019,16:23,Credit card,89.28,4.464,4.4
635-28-5728,Yangon,Normal,Male,Health and beauty,56,3,176.4,2/28/2019,19:33,Ewallet,168,8.4,4.8
756-49-0168,Yangon,Member,Male,Fashion accessories,19.7,1,20.685,2/8/2019,11:39,Ewallet,19.7,0.985,9.5
438-23-1242,Mandalay,Normal,Male,Electronic accessories,75.88,7,557.718,1/24/2019,10:38,Ewallet,531.16,26.558,8.9
238-45-6950,Mandalay,Member,Male,Food and beverages,53.72,1,56.406,3/1/2019,20:03,Ewallet,53.72,2.686,6.4
607-65-2441,Naypyitaw,Member,Male,Health and beauty,81.95,10,860.475,3/10/2019,12:39,Credit card,819.5,40.975,6
386-27-7606,Naypyitaw,Member,Female,Home and lifestyle,81.2,7,596.82,3/23/2019,15:59,Credit card,568.4,28.42,8.1
137-63-5492,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,616.98,1/29/2019,14:26,Ewallet,587.6,29.38,9
197-77-7132,Mandalay,Member,Male,Electronic accessories,91.56,8,769.104,1/12/2019,18:22,Ewallet,732.48,36.624,6
805-86-0265,Yangon,Normal,Male,Home and lifestyle,93.96,9,887.922,3/20/2019,11:32,Cash,845.64,42.282,9.8
733-29-1227,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,408.7335,3/23/2019,12:41,Cash,389.27,19.4635,8.5
451-73-2711,Naypyitaw,Normal,Male,Food and beverages,84.83,1,89.0715,1/14/2019,15:20,Ewallet,84.83,4.2415,8.8
373-14-0504,Yangon,Member,Female,Sports and travel,71.63,2,150.423,2/12/2019,14:33,Ewallet,143.26,7.163,8.8
546-80-2899,Yangon,Member,Male,Home and lifestyle,37.69,2,79.149,2/20/2019,15:29,Ewallet,75.38,3.769,9.5
345-68-9016,Naypyitaw,Member,Female,Sports and travel,31.67,8,266.028,1/2/2019,16:19,Credit card,253.36,12.668,5.6
390-17-5806,Naypyitaw,Member,Female,Food and beverages,38.42,1,40.341,2/2/2019,16:33,Cash,38.42,1.921,8.6
457-13-1708,Mandalay,Member,Male,Fashion accessories,65.23,10,684.915,1/8/2019,19:07,Credit card,652.3,32.615,5.2
664-14-2882,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,55.2825,1/30/2019,14:43,Credit card,52.65,2.6325,5.8
487-79-6868,Mandalay,Member,Female,Home and lifestyle,12.29,9,116.1405,3/26/2019,19:28,Credit card,110.61,5.5305,8
314-23-4520,Naypyitaw,Member,Male,Health and beauty,81.23,7,597.0405,1/15/2019,20:44,Cash,568.61,28.4305,9
210-30-7976,Mandalay,Member,Female,Fashion accessories,22.32,4,93.744,3/14/2019,11:16,Ewallet,89.28,4.464,4.1
585-86-8361,Yangon,Normal,Female,Food and beverages,27.28,5,143.22,2/3/2019,10:31,Credit card,136.4,6.82,8.6
807-14-7833,Yangon,Member,Female,Electronic accessories,17.42,10,182.91,2/22/2019,12:30,Ewallet,174.2,8.71,7
775-72-1988,Mandalay,Normal,Male,Home and lifestyle,73.28,5,384.72,1/24/2019,15:05,Ewallet,366.4,18.32,8.4
288-38-3758,Naypyitaw,Member,Female,Fashion accessories,84.87,3,267.3405,1/25/2019,18:30,Ewallet,254.61,12.7305,7.4
652-43-6591,Yangon,Normal,Female,Fashion accessories,97.29,8,817.236,3/9/2019,13:18,Credit card,778.32,38.916,6.2
785-96-0615,Mandalay,Member,Female,Electronic accessories,35.74,8,300.216,2/17/2019,15:28,Ewallet,285.92,14.296,4.9
406-46-7107,Yangon,Normal,Female,Home and lifestyle,96.52,6,608.076,1/11/2019,11:52,Cash,579.12,28.956,4.5
250-17-5703,Yangon,Member,Male,Food and beverages,18.85,10,197.925,2/27/2019,18:24,Ewallet,188.5,9.425,5.6
156-95-3964,Yangon,Normal,Female,Food and beverages,55.39,4,232.638,3/25/2019,15:19,Ewallet,221.56,11.078,8
842-40-8179,Mandalay,Member,Female,Food and beverages,77.2,10,810.6,2/11/2019,10:38,Credit card,772,38.6,5.6
525-09-8450,Mandalay,Normal,Male,Electronic accessories,72.13,10,757.365,1/31/2019,15:12,Credit card,721.3,36.065,4.2
410-67-1709,Yangon,Member,Female,Fashion accessories,63.88,8,536.592,1/20/2019,17:48,Ewallet,511.04,25.552,9.9
587-73-4862,Yangon,Member,Female,Health and beauty,10.69,5,56.1225,3/26/2019,11:07,Ewallet,53.45,2.6725,7.6
787-87-2010,Yangon,Member,Male,Health and beauty,55.5,4,233.1,1/20/2019,15:48,Credit card,222,11.1,6.6
593-14-4239,Mandalay,Normal,Female,Home and lifestyle,95.46,8,801.864,3/5/2019,19:40,Ewallet,763.68,38.184,4.7
801-88-0346,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,239.589,1/5/2019,20:30,Credit card,228.18,11.409,9.8
388-76-2555,Mandalay,Normal,Male,Sports and travel,13.69,6,86.247,2/13/2019,13:59,Cash,82.14,4.107,6.3
711-31-1234,Mandalay,Normal,Female,Electronic accessories,95.64,4,401.688,3/16/2019,18:51,Cash,382.56,19.128,7.9
886-54-6089,Yangon,Normal,Female,Home and lifestyle,11.43,6,72.009,1/15/2019,17:24,Cash,68.58,3.429,7.7
707-32-7409,Mandalay,Member,Female,Sports and travel,95.54,4,401.268,2/26/2019,11:58,Ewallet,382.16,19.108,4.5
759-98-4285,Naypyitaw,Member,Female,Health and beauty,85.87,7,631.1445,2/27/2019,19:01,Credit card,601.09,30.0545,8
201-63-8275,Naypyitaw,Member,Female,Sports and travel,67.99,7,499.7265,2/17/2019,16:50,Ewallet,475.93,23.7965,5.7
471-06-8611,Naypyitaw,Normal,Female,Food and beverages,52.42,1,55.041,2/6/2019,10:22,Credit card,52.42,2.621,6.3
200-16-5952,Naypyitaw,Member,Male,Food and beverages,65.65,2,137.865,1/17/2019,16:46,Cash,131.3,6.565,6
120-54-2248,Mandalay,Normal,Female,Food and beverages,28.86,5,151.515,1/22/2019,18:08,Credit card,144.3,7.215,8
102-77-2261,Naypyitaw,Member,Male,Health and beauty,65.31,7,480.0285,3/5/2019,18:02,Credit card,457.17,22.8585,4.2
875-31-8302,Mandalay,Normal,Male,Sports and travel,93.38,1,98.049,1/3/2019,13:07,Cash,93.38,4.669,9.6
102-06-2002,Naypyitaw,Member,Male,Sports and travel,25.25,5,132.5625,3/20/2019,17:52,Cash,126.25,6.3125,6.1
457-94-0464,Mandalay,Member,Male,Electronic accessories,87.87,9,830.3715,1/31/2019,20:32,Ewallet,790.83,39.5415,5.6
629-42-4133,Naypyitaw,Normal,Male,Health and beauty,21.8,8,183.12,2/19/2019,19:24,Cash,174.4,8.72,8.3
534-53-3526,Yangon,Normal,Female,Sports and travel,94.76,4,397.992,2/11/2019,16:06,Ewallet,379.04,18.952,7.8
307-04-2070,Yangon,Member,Female,Fashion accessories,30.62,1,32.151,2/5/2019,14:14,Credit card,30.62,1.531,4.1
468-99-7231,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,369.684,3/3/2019,17:36,Cash,352.08,17.604,8.8
516-77-6464,Naypyitaw,Member,Female,Health and beauty,10.16,5,53.34,2/24/2019,13:08,Ewallet,50.8,2.54,4.1
404-91-5964,Yangon,Normal,Male,Electronic accessories,74.58,7,548.163,2/4/2019,16:09,Credit card,522.06,26.103,9
886-77-9084,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,603.876,2/19/2019,11:33,Ewallet,575.12,28.756,5.5
790-38-4466,Naypyitaw,Normal,Female,Health and beauty,10.99,5,57.6975,1/23/2019,10:18,Credit card,54.95,2.7475,9.3
704-10-4056,Naypyitaw,Member,Male,Health and beauty,60.47,3,190.4805,1/14/2019,10:55,Credit card,181.41,9.0705,5.6
497-37-6538,Yangon,Normal,Male,Sports and travel,58.91,7,432.9885,1/17/2019,15:15,Ewallet,412.37,20.6185,9.7
651-96-5970,Yangon,Normal,Male,Fashion accessories,46.41,1,48.7305,3/3/2019,20:06,Credit card,46.41,2.3205,4
400-80-4065,Naypyitaw,Member,Male,Health and beauty,68.55,4,287.91,2/15/2019,20:21,Credit card,274.2,13.71,9.2
744-16-7898,Mandalay,Normal,Female,Home and lifestyle,97.37,10,1022.385,1/15/2019,13:48,Credit card,973.7,48.685,4.9
263-12-5321,Yangon,Member,Male,Electronic accessories,92.6,7,680.61,2/27/2019,12:52,Credit card,648.2,32.41,9.3
702-72-0487,Yangon,Normal,Female,Electronic accessories,46.61,2,97.881,2/26/2019,12:28,Credit card,93.22,4.661,6.6
605-83-1050,Mandalay,Normal,Male,Fashion accessories,27.18,2,57.078,3/15/2019,16:26,Ewallet,54.36,2.718,4.3
443-60-9639,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,63.9135,1/24/2019,13:24,Cash,60.87,3.0435,5.5
864-24-7918,Yangon,Member,Female,Sports and travel,24.49,10,257.145,2/22/2019,15:15,Cash,244.9,12.245,8.1
359-94-5395,Mandalay,Normal,Male,Health and beauty,92.78,1,97.419,3/15/2019,10:50,Credit card,92.78,4.639,9.8
401-09-4232,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,455.1225,2/11/2019,18:38,Ewallet,433.45,21.6725,9.4
751-15-6198,Mandalay,Normal,Male,Sports and travel,23.01,6,144.963,1/12/2019,16:45,Ewallet,138.06,6.903,7.9
324-41-6833,Naypyitaw,Member,Female,Electronic accessories,30.2,8,253.68,3/3/2019,19:30,Ewallet,241.6,12.08,5.1
474-33-8305,Naypyitaw,Member,Male,Fashion accessories,67.39,7,495.3165,3/23/2019,13:23,Ewallet,471.73,23.5865,6.9
759-29-9521,Yangon,Member,Female,Fashion accessories,48.96,9,462.672,3/4/2019,11:27,Cash,440.64,22.032,8
831-81-6575,Mandalay,Member,Female,Electronic accessories,75.59,9,714.3255,2/23/2019,11:12,Cash,680.31,34.0155,8
220-68-6701,Yangon,Normal,Female,Home and lifestyle,77.47,4,325.374,3/17/2019,16:36,Cash,309.88,15.494,4.2
618-34-8551,Yangon,Normal,Female,Sports and travel,93.18,2,195.678,1/16/2019,18:41,Credit card,186.36,9.318,8.5
257-60-7754,Yangon,Normal,Female,Electronic accessories,50.23,4,210.966,1/8/2019,17:12,Cash,200.92,10.046,9
559-61-5987,Mandalay,Normal,Female,Health and beauty,17.75,1,18.6375,1/14/2019,10:38,Cash,17.75,0.8875,8.6
189-55-2313,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,652.89,1/31/2019,10:33,Ewallet,621.8,31.09,6
565-91-4567,Mandalay,Normal,Male,Health and beauty,10.75,8,90.3,3/15/2019,14:38,Ewallet,86,4.3,6.2
380-60-5336,Yangon,Normal,Female,Electronic accessories,40.26,10,422.73,2/24/2019,18:06,Credit card,402.6,20.13,5
815-04-6282,Naypyitaw,Member,Female,Sports and travel,64.97,5,341.0925,2/8/2019,12:52,Credit card,324.85,16.2425,6.5
674-56-6360,Yangon,Normal,Male,Electronic accessories,95.15,1,99.9075,3/22/2019,14:00,Cash,95.15,4.7575,6
778-34-2523,Yangon,Member,Female,Electronic accessories,48.62,8,408.408,1/24/2019,10:57,Cash,388.96,19.448,5
499-27-7781,Mandalay,Normal,Female,Food and beverages,53.21,8,446.964,3/14/2019,16:45,Ewallet,425.68,21.284,5
477-59-2456,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,333.984,1/23/2019,11:15,Cash,318.08,15.904,9.2
832-51-6761,Yangon,Normal,Male,Food and beverages,33.88,8,284.592,1/19/2019,20:29,Ewallet,271.04,13.552,9.6
869-11-3082,Mandalay,Member,Male,Health and beauty,96.16,4,403.872,1/27/2019,20:03,Credit card,384.64,19.232,8.4
190-59-3964,Mandalay,Member,Male,Food and beverages,47.16,5,247.59,2/3/2019,14:35,Credit card,235.8,11.79,6
366-43-6862,Mandalay,Normal,Male,Electronic accessories,52.89,4,222.138,3/25/2019,16:32,Ewallet,211.56,10.578,6.7
186-43-8965,Yangon,Member,Female,Home and lifestyle,47.68,2,100.128,2/24/2019,10:10,Credit card,95.36,4.768,4.1
784-21-9238,Naypyitaw,Member,Male,Sports and travel,10.17,1,10.6785,2/7/2019,14:15,Cash,10.17,0.5085,5.9
276-75-6884,Yangon,Normal,Female,Health and beauty,68.71,3,216.4365,3/4/2019,10:05,Cash,206.13,10.3065,8.7
109-86-4363,Mandalay,Member,Female,Sports and travel,60.08,7,441.588,2/14/2019,11:36,Credit card,420.56,21.028,4.5
569-76-2760,Yangon,Member,Female,Sports and travel,22.01,4,92.442,1/29/2019,18:15,Credit card,88.04,4.402,6.6
222-42-0244,Mandalay,Member,Female,Health and beauty,72.11,9,681.4395,1/28/2019,13:53,Credit card,648.99,32.4495,7.7
760-53-9233,Yangon,Member,Male,Fashion accessories,41.28,3,130.032,3/26/2019,18:37,Credit card,123.84,6.192,8.5
538-22-0304,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,681.975,3/24/2019,18:27,Cash,649.5,32.475,5.2
416-17-9926,Yangon,Member,Female,Electronic accessories,74.22,10,779.31,1/1/2019,14:42,Credit card,742.2,37.11,4.3
237-44-6163,Yangon,Normal,Male,Electronic accessories,10.56,8,88.704,1/24/2019,17:43,Cash,84.48,4.224,7.6
636-17-0325,Mandalay,Normal,Male,Health and beauty,62.57,4,262.794,2/25/2019,18:37,Cash,250.28,12.514,9.5
343-75-9322,Mandalay,Member,Female,Sports and travel,11.85,8,99.54,1/9/2019,16:34,Cash,94.8,4.74,4.1
528-14-9470,Yangon,Member,Male,Health and beauty,91.3,1,95.865,2/14/2019,14:42,Ewallet,91.3,4.565,9.2
427-45-9297,Mandalay,Member,Female,Home and lifestyle,40.73,7,299.3655,3/12/2019,11:01,Ewallet,285.11,14.2555,5.4
807-34-3742,Yangon,Normal,Male,Fashion accessories,52.38,1,54.999,3/26/2019,19:44,Cash,52.38,2.619,5.8
288-62-1085,Yangon,Member,Male,Fashion accessories,38.54,5,202.335,1/9/2019,13:34,Ewallet,192.7,9.635,5.6
670-71-7306,Mandalay,Normal,Male,Sports and travel,44.63,6,281.169,1/2/2019,20:08,Credit card,267.78,13.389,5.1
660-29-7083,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,586.635,1/15/2019,15:01,Cash,558.7,27.935,5.8
271-77-8740,Naypyitaw,Member,Female,Sports and travel,29.22,6,184.086,1/1/2019,11:40,Ewallet,175.32,8.766,5
497-36-0989,Yangon,Normal,Male,Fashion accessories,51.94,3,163.611,2/15/2019,15:21,Cash,155.82,7.791,7.9
291-59-1384,Mandalay,Normal,Male,Electronic accessories,60.3,1,63.315,2/28/2019,17:38,Cash,60.3,3.015,6
860-73-6466,Yangon,Member,Female,Sports and travel,39.47,2,82.887,3/2/2019,16:16,Credit card,78.94,3.947,5
549-23-9016,Naypyitaw,Member,Female,Food and beverages,14.87,2,31.227,2/13/2019,18:15,Credit card,29.74,1.487,8.9
896-34-0956,Yangon,Normal,Male,Fashion accessories,21.32,1,22.386,1/26/2019,12:43,Cash,21.32,1.066,5.9
804-38-3935,Yangon,Member,Male,Electronic accessories,93.78,3,295.407,1/30/2019,11:32,Credit card,281.34,14.067,5.9
